"","SampleNo","Amaranthus_retroflexus","Arenaria_serpyllifolia_agg.","Bellis_perennis","Brassica_napus","Bromus_hordeaceus","Capsella_bursa.pastoris","Cerastium_fontanum","Cerastium_glomeratum","Cerastium_holosteoides","Chenopodium_album","Cichorium_intybus","Cirsium_arvense","Convolvulus_arvensis","Crepis_capillaris","Dactylis_glomerata","Digitaria_sanguinalis","Echinocloa_crus.gali","Elymus_repens","Eragrostis_minor","Erigeron_canadensis","Erodium_spec.","Euphorbia_peplus","Festuca_arundinacea","Festuca_rubra","Galinsoga_parviflora","Geranium_molle","Geranium_pusillum","Hordeum_murinum","Hypericum_perforatum","Hypochaeris_radicata","Lamium_purpurea","Lolium_multiflorum_agg.","Lolium_perenne","Lotus_corniculatus","Matricaria_discoidea","Medicargo_x_varia","Persicaria_laxiflora","Phleum_pratense","Plantago_intermedia","Plantago_lanceolata","Poa_trivialis","Polygonum_aviculare","Portulaca_oleracea","Rumex_chrispus","Rumex_obtursifolia","Rumex_thyrsiflorus","Scorzoneroides_autumnalis","Silene_latifolia","Sonchus_oleraceus","Spergula_arvensis","Stellaria_media","Taraxacum_sec._ruderalia","Trifolium_hybridum","Trifolium_pratense","Trifolium_repens","Vicia_villosa","grass_sum","herb_sum","legume_sum","all_abundance","grass_prop","herb_prop","legume_prop","time","W","N","D","HM","MP","S","A","I","AF","SF","Lv","remark","richness_all","diversity_all","diversity_grass","diversity_herb","diversity_legume"
"453",145,0,0,0,0,0,0,0,0,0,0,5,0,0,0,20,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,10,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,55,5,90,150,0.366666666666667,0.0333333333333333,0.6,2,0,0,0,0,0,0,0,1,0,0,1,"I",7,0.606666666666667,0.760330578512397,0,0
"454",146,0,0,0,0,0,0,0,0,0,0,10,0,0,0,40,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,70,10,70,150,0.466666666666667,0.0666666666666667,0.466666666666667,2,0,1,0,0,0,0,0,0,0,0,1,"N",6,0.693333333333333,0.612244897959184,0,0
"455",147,0,0,0,0,0,0,0,0,0,0,20,0,0,0,30,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,20,10,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,85,20,70,175,0.485714285714286,0.114285714285714,0.4,2,0,0,0,1,0,0,1,0,1,1,4,"4",7,0.76734693877551,0.747404844290657,0,0
"456",148,0,0,0,0,0,0,0,0,0,0,30,0,0,0,30,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,30,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,80,30,80,190,0.421052631578947,0.157894736842105,0.421052631578947,2,0,0,0,0,0,0,0,0,0,0,0,"CT",7,0.743767313019391,0.6953125,0,0
"457",149,0,0,0,0,0,0,0,0,0,0,10,0,0,0,60,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,20,5,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,100,15,30,145,0.689655172413793,0.103448275862069,0.206896551724138,2,1,0,0,0,1,1,0,1,0,0,4,"4",8,0.753864447086801,0.585,0.444444444444444,0
"458",150,0,0,0,0,0,0,0,0,0,0,20,0,0,0,50,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,40,5,0,70,25,45,140,0.5,0.178571428571429,0.321428571428571,2,0,0,0,0,0,1,0,0,0,0,1,"S",8,0.760204081632653,0.459183673469388,0.32,0.197530864197531
"459",151,0,0,0,0,0,0,0,0,0,0,5,0,0,0,60,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,5,10,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,5,5,135,0.925925925925926,0.037037037037037,0.037037037037037,2,1,1,1,0,1,0,1,1,1,1,8,"8",6,0.655692729766804,0.6016,0,0
"460",152,0,0,0,0,0,0,0,0,0,0,20,0,0,0,50,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,85,25,30,140,0.607142857142857,0.178571428571429,0.214285714285714,2,0,0,1,0,0,0,0,0,0,0,1,"D",8,0.780612244897959,0.588235294117647,0.32,0
"461",153,0,0,0,0,0,0,0,0,0,0,10,0,0,0,80,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,10,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,125,10,40,175,0.714285714285714,0.0571428571428571,0.228571428571429,2,0,0,0,0,1,0,0,0,0,0,1,"MP",7,0.715102040816326,0.5504,0,0
"462",154,0,0,0,0,0,0,0,0,0,0,20,0,0,0,70,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,20,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,125,20,30,175,0.714285714285714,0.114285714285714,0.171428571428571,2,0,0,0,0,0,0,1,0,0,0,1,"A",7,0.76734693877551,0.6272,0,0
"463",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,20,1,0,0,0,0,10,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,97,11,1,109,0.889908256880734,0.100917431192661,0.0091743119266055,3,0,1,0,0,0,0,0,0,0,0,1,"N",8,0.543051931655585,0.433839940482517,0.165289256198347,0
"464",2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,70,0,0,0,0,0,0,0,10,0,0,0,0,0,5,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,86,12,1,99,0.868686868686869,0.121212121212121,0.0101010101010101,3,0,0,0,0,0,0,0,1,0,0,1,"I",9,0.481787572696664,0.320443482963764,0.638888888888889,0
"465",3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60,0,0,0,0,0,0,0,20,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,10,0,0,85,12,10,107,0.794392523364486,0.11214953271028,0.0934579439252336,3,0,0,0,0,0,0,0,0,1,0,1,"AF",8,0.63516464320028,0.442906574394464,0.638888888888889,0
"466",4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,50,0,0,0,0,0,0,0,20,0,0,0,0,0,5,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,5,1,0,76,16,6,98,0.775510204081633,0.163265306122449,0.0612244897959184,3,0,0,0,0,0,0,0,0,1,0,1,"AF",10,0.684714702207414,0.493421052631579,0.703125,0.277777777777778
"467",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,1,0,0,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2,0,72,0.972222222222222,0.0277777777777778,0,3,1,1,1,1,1,1,1,1,1,1,10,"10",4,0.440200617283951,0.408163265306122,0.5,NA
"468",6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,0,0,0,1,0,0,30,0,0,0,0,0,10,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,57,13,0,70,0.814285714285714,0.185714285714286,0,3,0,1,0,0,0,0,0,0,0,0,1,"N",9,0.708163265306123,0.591566635887966,0.390532544378698,NA
"469",7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,0,0,0,0,10,0,0,20,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,1,0,0,50,37,1,88,0.568181818181818,0.420454545454545,0.0113636363636364,3,1,0,0,0,0,0,0,0,0,0,1,"W",8,0.763946280991736,0.48,0.615047479912345,0
"470",8,0,0,0,0,0,0,0,0,0,0,10,0,0,1,30,0,0,0,0,1,0,0,20,1,0,0,0,0,5,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,57,23,1,81,0.703703703703704,0.283950617283951,0.0123456790123457,3,0,0,1,0,0,0,0,0,0,0,1,"D",12,0.774272214601433,0.591566635887966,0.710775047258979,0
"471",9,0,0,0,0,0,0,0,0,0,1,5,5,0,0,40,0,0,0,0,0,0,0,20,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,61,24,0,85,0.717647058823529,0.282352941176471,0,3,1,0,0,0,0,0,0,0,0,0,1,"W",10,0.701730103806228,0.462241332975007,0.732638888888889,NA
"472",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,60,1,0,0,3,1,1,1,1,1,1,1,1,1,1,10,"10",2,0.277777777777778,0.277777777777778,NA,NA
"473",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,1,5,0,0,20,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,10,0,76,0.868421052631579,0.131578947368421,0,3,1,0,0,0,0,0,0,0,1,0,2,"2",6,0.640581717451524,0.534894398530762,0.5,NA
"474",12,0,0,0,0,0,0,0,0,0,0,1,0,0,1,70,0,0,0,0,0,0,0,5,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,0,0,75,10,5,90,0.833333333333333,0.111111111111111,0.0555555555555556,3,0,0,0,0,1,0,0,0,0,0,1,"MP",9,0.385185185185185,0.124444444444444,0.7,0
"475",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,72,3,1,76,0.947368421052632,0.0394736842105263,0.0131578947368421,3,0,0,1,0,0,0,1,0,0,0,2,"2",8,0.358379501385041,0.285879629629629,0.666666666666667,0
"476",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,50,0,0,0,0,0,1,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,1,0,77,0.987012987012987,0.012987012987013,0,3,1,1,0,1,0,1,1,1,1,1,8,"8",5,0.506324843987182,0.493421052631579,0,NA
"477",15,0,0,0,0,0,0,1,0,0,0,5,0,0,0,10,1,0,0,1,0,0,0,20,0,0,0,0,0,5,0,0,0,20,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,53,12,5,70,0.757142857142857,0.171428571428571,0.0714285714285714,3,0,0,1,1,0,1,1,0,0,0,4,"4",11,0.8,0.678533285866856,0.638888888888889,0
"478",16,0,0,0,0,0,0,0,0,0,0,5,0,0,0,20,0,0,0,0,5,0,0,20,0,0,0,0,0,1,0,0,0,20,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,60,12,11,83,0.72289156626506,0.144578313253012,0.132530120481928,3,0,0,0,1,0,1,0,1,0,1,4,"4",9,0.80359994193642,0.666666666666667,0.638888888888889,0.165289256198347
"479",17,0,0,0,0,0,0,0,0,0,0,1,0,0,1,20,0,0,0,0,1,0,0,30,0,0,0,0,0,10,0,0,5,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,60,15,5,80,0.75,0.1875,0.0625,3,0,0,0,0,1,0,0,0,0,0,1,"MP",11,0.76875,0.625,0.533333333333333,0
"480",18,0,0,0,0,0,1,0,0,0,0,5,0,0,0,30,0,0,0,0,5,0,0,20,0,0,0,0,0,10,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,52,22,5,79,0.658227848101266,0.278481012658228,0.0632911392405063,3,0,0,1,1,0,0,0,0,0,0,2,"2",10,0.763018746995674,0.518491124260355,0.68595041322314,0
"481",19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,10,0,0,10,0,0,0,0,0,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,71,30,1,102,0.696078431372549,0.294117647058824,0.00980392156862745,3,1,0,0,0,0,0,0,0,0,0,1,"W",6,0.596116878123799,0.265820273755207,0.444444444444444,0
"482",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,1,0,0,20,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,11,0,92,0.880434782608696,0.119565217391304,0,3,1,0,0,1,1,0,1,1,1,0,6,"6",5,0.515359168241966,0.390184423106234,0.165289256198347,NA
"483",21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60,0,0,0,0,5,0,0,20,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,90,7,1,98,0.918367346938776,0.0714285714285714,0.0102040816326531,3,0,0,0,0,0,0,0,1,0,0,1,"I",8,0.575385256143274,0.5,0.448979591836735,0
"484",22,0,1,0,0,0,0,0,0,0,0,5,0,0,0,30,0,0,0,0,5,0,0,60,0,0,1,1,0,1,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,5,0,0,96,17,5,118,0.813559322033898,0.14406779661017,0.0423728813559322,3,0,0,0,0,0,1,0,0,0,0,1,"S",14,0.669060614765872,0.508897569444444,0.802768166089965,0
"485",23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,0,0,0,0,0,0,0,30,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,1,0,0,76,8,1,85,0.894117647058824,0.0941176470588235,0.0117647058823529,3,0,0,0,0,0,0,0,0,0,0,0,"CT",9,0.64636678200692,0.562673130193906,0.5625,0
"486",24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,51,1,0,52,0.980769230769231,0.0192307692307692,0,3,1,1,1,1,1,0,0,1,1,1,8,"8",4,0.518491124260355,0.499807766243752,0,NA
"487",25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60,0,0,0,0,0,0,0,20,0,0,0,0,0,1,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,95,3,1,99,0.95959595959596,0.0303030303030303,0.0101010101010101,3,0,1,0,0,0,0,0,0,0,0,1,"N",9,0.583817977757372,0.548476454293629,0.666666666666667,0
"488",26,0,0,0,0,0,0,0,0,0,0,5,0,0,0,60,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,10,5,0,0,0,0,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,0,0,90,8,5,103,0.87378640776699,0.0776699029126214,0.0485436893203883,3,0,0,0,0,0,0,0,0,0,0,0,"CT",10,0.632104816665096,0.524691358024691,0.5625,0
"489",27,0,0,0,0,0,0,0,0,0,0,5,0,0,0,30,0,0,0,0,1,0,0,10,0,0,0,0,0,10,0,0,5,10,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,55,21,5,81,0.679012345679012,0.259259259259259,0.0617283950617284,3,0,0,0,0,0,0,0,0,0,0,0,"CT",9,0.80170705685109,0.628099173553719,0.657596371882086,0
"490",28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,0,0,0,0,0,0,30,0,0,0,0,0,5,0,0,1,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,6,0,84,0.928571428571429,0.0714285714285714,0,3,0,0,0,0,0,0,0,1,0,0,1,"I",8,0.638038548752834,0.5844838921762,0.277777777777778,NA
"491",29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,0,0,0,0,0,0,0,10,0,0,0,0,0,20,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,21,0,81,0.740740740740741,0.259259259259259,0,3,1,0,0,0,0,0,0,0,0,0,1,"W",5,0.664532845602804,0.5,0.090702947845805,NA
"492",30,0,0,0,0,0,0,0,0,0,0,5,0,0,0,30,0,0,0,0,1,0,0,20,0,0,0,0,0,5,0,0,5,5,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,65,16,10,91,0.714285714285714,0.175824175824176,0.10989010989011,3,0,0,0,1,0,0,0,0,0,0,1,"HM",10,0.812703779736747,0.674556213017752,0.703125,0
"493",31,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,5,0,0,70,0,0,0,0,0,5,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,81,15,10,106,0.764150943396226,0.141509433962264,0.0943396226415094,3,0,0,0,0,0,1,0,0,0,0,1,"S",8,0.543787824848701,0.245389422344155,0.666666666666667,0
"494",32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,0,0,0,5,0,0,50,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,0,0,0,0,0,1,0,0,80,22,1,103,0.776699029126214,0.213592233009709,0.00970873786407767,3,0,0,1,0,0,1,1,1,1,1,6,"6",10,0.707512489395796,0.53125,0.789256198347107,0
"495",33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,1,0,0,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,51,8,1,60,0.85,0.133333333333333,0.0166666666666667,3,0,1,1,1,0,1,1,0,1,0,6,"6",8,0.519444444444445,0.346020761245675,0.5625,0
"496",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,40,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,5,0,76,0.93421052631579,0.0657894736842105,0,3,1,1,1,1,1,1,1,1,1,1,10,"10",4,0.562673130193906,0.503868280103154,0,NA
"497",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,30,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1,0,66,0.984848484848485,0.0151515151515152,0,3,1,1,1,1,0,1,0,1,1,1,8,"8",4,0.580808080808081,0.568047337278107,0,NA
"498",36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50,0,0,0,0,0,0,0,20,0,0,0,0,0,10,0,0,5,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,86,11,2,99,0.868686868686869,0.111111111111111,0.0202020202020202,3,0,0,0,1,0,0,0,0,0,0,1,"HM",9,0.680746862565044,0.590859924283396,0.165289256198347,0.5
"499",37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,0,0,0,0,0,0,0,20,0,0,0,0,0,5,0,0,5,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,86,6,5,97,0.88659793814433,0.0618556701030928,0.0515463917525773,3,0,1,0,0,0,1,0,1,0,1,4,"4",8,0.736741417791476,0.671984856679286,0.277777777777778,0
"500",38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,40,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,3,0,63,0.952380952380952,0.0476190476190476,0,3,1,0,1,0,1,1,0,1,0,1,6,"6",6,0.54572940287226,0.5,0.666666666666667,NA
"501",39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60,0,0,0,0,0,0,0,20,0,0,0,0,0,5,0,0,0,10,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,95,6,5,106,0.89622641509434,0.0566037735849057,0.0471698113207547,3,0,0,0,0,0,0,0,1,0,0,1,"I",7,0.628337486650053,0.542936288088643,0.277777777777778,0
"502",40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,80,11,10,101,0.792079207920792,0.108910891089109,0.099009900990099,3,0,0,0,0,0,0,0,0,0,0,0,"CT",6,0.607783550632291,0.40625,0.165289256198347,0
"503",41,0,0,0,0,0,0,0,0,0,0,10,0,0,0,30,0,0,0,0,0,0,0,20,0,0,0,0,0,5,0,0,5,5,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,65,16,5,86,0.755813953488372,0.186046511627907,0.0581395348837209,3,0,0,0,0,0,0,0,0,0,0,0,"CT",9,0.793672255273121,0.674556213017752,0.5078125,0
"504",42,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0,0,0,0,5,0,0,10,0,0,0,0,0,5,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,55,11,20,86,0.63953488372093,0.127906976744186,0.232558139534884,3,0,0,0,0,1,0,0,0,0,0,1,"MP",9,0.793672255273121,0.644628099173554,0.578512396694215,0
"505",43,0,0,0,0,0,0,1,0,0,0,1,0,0,5,30,0,0,0,0,5,0,0,50,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,20,0,0,85,32,20,137,0.62043795620438,0.233576642335766,0.145985401459854,3,0,0,0,0,0,1,0,0,0,0,1,"S",12,0.788108050508818,0.525951557093426,0.8515625,0
"506",44,0,0,0,0,0,0,0,0,0,0,10,0,0,10,30,0,0,0,0,5,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,5,0,5,5,0,0,0,0,1,0,10,0,0,40,52,20,112,0.357142857142857,0.464285714285714,0.178571428571429,3,0,0,0,0,1,0,0,0,0,0,1,"MP",13,0.872289540816326,0.375,0.851331360946746,0.5
"507",45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,5,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,20,0,75,0.733333333333333,0.266666666666667,0,3,1,0,0,0,0,0,0,0,0,0,1,"W",3,0.48,0.165289256198347,0,NA
"508",46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,70,0,0,0,0,0,0,0,20,0,0,0,0,0,5,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,96,7,2,105,0.914285714285714,0.0666666666666667,0.019047619047619,3,0,0,0,0,0,0,0,0,0,0,0,"CT",9,0.514285714285714,0.422092013888889,0.448979591836735,0.5
"509",47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,20,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,5,0,65,0.923076923076923,0.0769230769230769,0,3,1,1,0,0,0,0,0,1,0,1,4,"4",3,0.520710059171598,0.444444444444444,0,NA
"510",48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,5,1,0,0,10,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,5,1,0,61,16,16,93,0.655913978494624,0.172043010752688,0.172043010752688,3,0,0,0,0,0,0,0,0,0,0,0,"CT",11,0.768412533240837,0.529427573233002,0.5078125,0.5078125
"511",49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,30,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,5,0,56,0.910714285714286,0.0892857142857143,0,3,1,1,1,1,1,1,1,1,1,1,10,"10",4,0.577168367346939,0.499807766243752,0,NA
"512",50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,70,1,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,97,1,1,99,0.97979797979798,0.0101010101010101,0.0101010101010101,3,0,1,0,1,0,0,0,0,0,0,2,"2",8,0.476686052443628,0.455096184504198,0,0
"513",51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,1,0,62,0.983870967741935,0.0161290322580645,0,3,1,1,1,1,1,0,1,1,0,1,8,"8",4,0.479188345473465,0.462241332975007,0,NA
"514",52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,1,0,0,0,1,0,0,40,0,0,0,0,0,1,0,0,5,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,67,5,5,77,0.87012987012987,0.0649350649350649,0.0649350649350649,3,0,0,1,0,0,0,0,0,0,0,1,"D",11,0.653061224489796,0.548451770995767,0.8,0
"515",53,0,0,0,0,0,0,0,0,0,0,5,0,0,0,40,0,0,0,0,1,0,0,30,0,0,0,0,0,1,0,0,0,5,0,0,0,0,5,0,5,0,0,0,0,0,1,0,5,0,0,0,0,0,5,0,0,80,18,5,103,0.776699029126214,0.174757281553398,0.0485436893203883,3,0,0,0,0,0,0,0,0,0,1,1,"SF",11,0.749929305306815,0.6015625,0.759259259259259,0
"516",54,0,0,0,0,0,0,0,0,0,0,10,0,0,1,60,0,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,0,0,0,5,0,0,1,0,0,0,0,1,0,5,0,0,72,28,5,105,0.685714285714286,0.266666666666667,0.0476190476190476,3,0,0,0,0,1,0,1,0,0,0,2,"2",12,0.645804988662132,0.285879629629629,0.77295918367347,0
"517",55,0,0,0,0,0,0,0,0,0,0,20,0,0,1,20,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,5,0,10,0,0,45,32,10,87,0.517241379310345,0.367816091954023,0.114942528735632,3,0,0,0,0,0,0,0,0,1,0,1,"AF",9,0.81807372175981,0.592592592592593,0.55859375,0
"518",56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,30,5,0,1,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,70,6,1,77,0.909090909090909,0.0779220779220779,0.012987012987013,3,0,0,0,0,0,0,0,0,0,1,1,"SF",7,0.683420475628268,0.622448979591837,0.277777777777778,0
