"","SampleNo","Amaranthus_retroflexus","Arenaria_serpyllifolia_agg.","Bellis_perennis","Brassica_napus","Bromus_hordeaceus","Capsella_bursa.pastoris","Cerastium_fontanum","Cerastium_glomeratum","Cerastium_holosteoides","Chenopodium_album","Cichorium_intybus","Cirsium_arvense","Convolvulus_arvensis","Crepis_capillaris","Dactylis_glomerata","Digitaria_sanguinalis","Echinocloa_crus.gali","Elymus_repens","Eragrostis_minor","Erigeron_canadensis","Erodium_spec.","Euphorbia_peplus","Festuca_arundinacea","Festuca_rubra","Galinsoga_parviflora","Geranium_molle","Geranium_pusillum","Hordeum_murinum","Hypericum_perforatum","Hypochaeris_radicata","Lamium_purpurea","Lolium_multiflorum_agg.","Lolium_perenne","Lotus_corniculatus","Matricaria_discoidea","Medicargo_x_varia","Persicaria_laxiflora","Phleum_pratense","Plantago_intermedia","Plantago_lanceolata","Poa_trivialis","Polygonum_aviculare","Portulaca_oleracea","Rumex_chrispus","Rumex_obtursifolia","Rumex_thyrsiflorus","Scorzoneroides_autumnalis","Silene_latifolia","Sonchus_oleraceus","Spergula_arvensis","Stellaria_media","Taraxacum_sec._ruderalia","Trifolium_hybridum","Trifolium_pratense","Trifolium_repens","Vicia_villosa","grass_sum","herb_sum","legume_sum","all_abundance","grass_prop","herb_prop","legume_prop","time","W","N","D","HM","MP","S","A","I","AF","SF","Lv","remark","richness_all","diversity_all","diversity_grass","diversity_herb","diversity_legume","shannon_all","evenness_all","simpson_all","shannon_grass","evenness_grass","simpson_grass","shannon_herb","evenness_herb","simpson_herb","shannon_legume","evenness_legume","simpson_legume","biomass_oct","biomass_jun","biomass"
"676",60,0,0,0,0,0,0,0,0,0,0,1,0,0,1,60,0,0,0,0,1,0,0,30,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,91,19,10,120,0.758333333333333,0.158333333333333,0.0833333333333333,4,0,0,0,0,0,0,0,0,0,1,1,"SF",10,0.671527777777778,0.456466610312764,0.642659279778393,0,1.43919602107169,0.625034890328553,0.671527777777778,0.690017801207062,0.628081269729467,0.456466610312764,1.30901579537113,0.730575625720059,0.642659279778393,0,NA,0,176.7,528.2,704.9
"677",61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,40,0,0,0,0,0,1,0,0,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,1,0,121,0.991735537190083,0.00826446280991736,0,4,0,1,0,0,1,0,1,1,0,0,4,"4",5,0.726726316508435,0.722222222222222,0,NA,1.36653726236307,0.849077340483628,0.726726316508435,1.32966134885476,0.959147917027245,0.722222222222222,0,NA,0,NA,NA,NA,304.3,597.3,901.6
"678",62,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,0,0,0,0,1,0,0,30,0,0,0,0,0,10,5,0,0,5,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,27,0,97,0.721649484536082,0.278350515463918,0,4,0,0,1,0,0,0,0,0,0,0,1,"D",9,0.779253905834839,0.622448979591837,0.688614540466392,NA,1.74723558215161,0.795201182516288,0.779253905834839,1.10326349884835,0.795836389291164,0.622448979591837,1.29217422074317,0.802872984885072,0.688614540466392,NA,NA,NA,157.7,371.8,529.5
"679",63,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60,0,0,0,0,1,0,0,30,0,0,0,0,0,20,5,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,91,33,0,124,0.733870967741935,0.266129032258065,0,4,0,0,0,0,0,0,0,0,1,0,1,"AF",9,0.677809573361082,0.456466610312764,0.584022038567493,NA,1.40330076093881,0.6386696996809,0.677809573361082,0.690017801207062,0.628081269729467,0.456466610312764,1.19320378584767,0.665939712522762,0.584022038567493,NA,NA,NA,142.9,447.8,590.7
"680",64,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,70,21,0,91,0.769230769230769,0.230769230769231,0,4,1,1,1,1,1,1,1,1,1,1,10,"10",5,0.528921627822727,0.244897959183674,0.54421768707483,NA,1.05219767659215,0.653767174529161,0.528921627822727,0.410116318288409,0.591672778582327,0.244897959183674,0.85158425391957,0.775145392695342,0.54421768707483,NA,NA,NA,128.9,411.1,540
"681",65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,10,0,0,50,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,1,0,0,5,0,10,0,0,0,5,0,0,0,0,75,36,0,111,0.675675675675676,0.324324324324324,0,4,0,1,1,0,1,1,1,1,1,1,8,"8",9,0.740199659118578,0.48,0.787037037037037,NA,1.70271708553711,0.7749399415518,0.740199659118578,0.803314976140876,0.731208802620227,0.48,1.63370586772299,0.911788605435326,0.787037037037037,NA,NA,NA,146.4,507.9,654.3
"682",66,0,0,0,0,0,0,0,0,0,0,5,0,0,0,10,0,0,0,0,10,0,0,50,0,1,1,5,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,5,0,1,0,0,60,42,1,103,0.58252427184466,0.407766990291262,0.00970873786407767,4,0,0,0,0,0,0,0,0,0,1,1,"SF",12,0.73107738712414,0.277777777777778,0.857142857142857,0,1.8198164687703,0.732348021574799,0.73107738712414,0.450561208866305,0.650022421648354,0.277777777777778,2.0398365634509,0.928369627980349,0.857142857142857,0,NA,0,197.4,487.9,685.3
"683",67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,90,2,0,92,0.978260869565217,0.0217391304347826,0,4,1,1,1,1,1,1,1,1,1,1,10,"10",4,0.373582230623819,0.345679012345679,0.5,NA,0.637991702978008,0.460213733007338,0.373582230623819,0.529706199057654,0.76420450650862,0.345679012345679,0.693147180559945,1,0.5,NA,NA,NA,312.6,524.4,837
"684",68,0,0,0,0,0,0,0,0,0,0,20,0,0,0,70,0,0,0,0,0,0,0,30,0,0,0,0,0,20,0,0,0,5,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,125,45,5,175,0.714285714285714,0.257142857142857,0.0285714285714286,4,0,1,0,0,0,0,0,0,0,0,1,"N",8,0.768979591836735,0.6016,0.592592592592593,0,1.7172654396774,0.825830111237528,0.768979591836735,1.08917434988974,0.785673216624694,0.6016,0.964962923007428,0.878347104761853,0.592592592592593,0,NA,0,315.4,554,869.4
"685",69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,50,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,100,5,1,106,0.943396226415094,0.0471698113207547,0.00943396226415094,4,0,0,0,1,0,0,0,0,0,0,1,"HM",4,0.552687789248843,0.5,0,0,0.896934470480132,0.647001456282028,0.552687789248843,0.693147180559945,1,0.5,0,NA,0,0,NA,0,256.4,771.1,1027.5
"686",70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,10,0,0,0,0,0,5,0,0,5,5,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,110,7,1,118,0.932203389830508,0.0593220338983051,0.00847457627118644,4,0,0,0,0,0,0,0,0,1,0,1,"AF",9,0.520396437805228,0.450413223140496,0.448979591836735,0,1.2049608844631,0.54840133179464,0.520396437805228,0.948587531627576,0.589390571887884,0.450413223140496,0.796311640173813,0.72483409150576,0.448979591836735,0,NA,0,189.7,645.9,835.6
"687",71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,30,0,0,0,0,0,10,0,0,10,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,85,10,5,100,0.85,0.1,0.05,4,0,0,0,0,0,0,0,1,0,0,1,"I",7,0.785,0.719723183391003,0,0,1.71273243784917,0.880170360733593,0.785,1.40534849976348,0.873192118133993,0.719723183391003,0,NA,0,0,NA,0,230.9,584,814.9
"688",72,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,0,0,0,0,1,0,0,50,0,0,0,0,0,5,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,100,7,5,112,0.892857142857143,0.0625,0.0446428571428571,4,0,0,0,0,0,0,0,0,0,1,1,"SF",8,0.665019132653061,0.585,0.448979591836735,0,1.36720345446789,0.657485881215696,0.665019132653061,1.01266311038503,0.730482023721841,0.585,0.796311640173813,0.72483409150576,0.448979591836735,0,NA,0,209.9,463.3,673.2
"689",73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,40,0,0,0,0,0,20,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,20,0,105,0.80952380952381,0.19047619047619,0,4,1,0,0,0,0,0,0,0,0,0,1,"W",4,0.671201814058957,0.55363321799308,0,NA,1.19612995623024,0.862825378056047,0.671201814058957,0.876091893063429,0.797453207196098,0.55363321799308,0,NA,0,NA,NA,NA,146.2,562.4,708.6
"690",74,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30,0,0,0,0,0,0,0,30,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,35,0,95,0.631578947368421,0.368421052631579,0,4,1,0,0,0,0,0,0,0,0,0,1,"W",4,0.698060941828255,0.5,0.244897959183674,NA,1.24698263989776,0.899507835327561,0.698060941828255,0.693147180559945,1,0.5,0.410116318288409,0.591672778582327,0.244897959183674,NA,NA,NA,156.8,738.9,895.7
"691",75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,20,0,0,50,0,0,0,0,0,10,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,1,0,5,0,0,0,5,0,0,0,0,100,41,0,141,0.709219858156028,0.290780141843972,0,4,0,0,0,0,0,1,0,0,0,0,1,"S",9,0.763543081333937,0.585,0.672218917311124,NA,1.69850752806847,0.773024089384454,0.763543081333937,1.01266311038503,0.730482023721841,0.585,1.29808729779306,0.806546986226912,0.672218917311124,NA,NA,NA,167.4,685.9,853.3
"692",76,0,0,0,0,0,0,0,0,0,0,1,0,0,1,40,0,0,0,0,10,0,0,40,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,10,0,0,0,0,0,1,0,0,80,52,1,133,0.601503759398496,0.390977443609023,0.0075187969924812,4,0,0,1,1,1,0,1,0,0,0,4,"4",10,0.782181016450902,0.5,0.75887573964497,0,1.75372444563215,0.761632849516884,0.782181016450902,0.693147180559945,1,0.5,1.60392205597947,0.824252885858133,0.75887573964497,0,NA,0,192.7,484,676.7
"693",77,0,0,5,0,0,0,0,0,0,5,1,0,0,5,20,0,0,0,0,10,0,0,20,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,10,0,0,0,0,0,5,0,0,0,0,40,58,0,98,0.408163265306122,0.591836734693878,0,4,0,0,1,0,0,0,0,0,0,0,1,"D",13,0.872136609745939,0.5,0.872770511296076,NA,2.2467757282335,0.875953250966744,0.872136609745939,0.693147180559945,1,0.5,2.17572748294859,0.907348835301508,0.872770511296076,NA,NA,NA,101.6,173.6,275.2
"694",78,0,0,0,0,0,0,1,0,0,0,1,0,0,0,60,0,0,0,0,1,0,0,10,0,0,5,0,0,30,5,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,1,0,0,80,49,1,130,0.615384615384615,0.376923076923077,0.00769230769230769,4,0,0,0,1,0,0,0,1,0,0,2,"2",13,0.720118343195266,0.4140625,0.592253227821741,0,1.70631603565571,0.665243557613318,0.720118343195266,0.822265337328788,0.593139062229566,0.4140625,1.31676947900091,0.633232265782852,0.592253227821741,0,NA,0,157.6,561.1,718.7
"695",79,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70,0,0,0,0,0,0,0,20,0,0,1,0,0,10,5,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,0,0,105,19,5,129,0.813953488372093,0.147286821705426,0.0387596899224806,4,0,0,0,0,0,0,0,0,1,0,1,"AF",11,0.664743705306172,0.507936507936508,0.642659279778393,0,1.54583889303665,0.644664890319686,0.664743705306172,0.955080798665658,0.688945165941607,0.507936507936508,1.30901579537113,0.730575625720059,0.642659279778393,0,NA,0,238,710.8,948.8
"696",80,0,0,0,0,0,0,0,0,0,0,5,0,0,0,60,0,0,0,0,0,0,0,40,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,100,26,5,131,0.763358778625954,0.198473282442748,0.0381679389312977,4,1,0,0,0,0,0,0,0,0,0,1,"W",6,0.67070683526601,0.48,0.369822485207101,0,1.29332803699272,0.721820121062303,0.67070683526601,0.673011667009257,0.970950594454669,0.48,0.644179805973393,0.586357728397847,0.369822485207101,0,NA,0,175.2,657.5,832.7
"697",81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,5,5,0,0,0,0,10,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,110,20,5,135,0.814814814814815,0.148148148148148,0.037037037037037,4,0,0,0,0,0,1,1,0,0,0,2,"2",9,0.625514403292181,0.450413223140496,0.625,0,1.49878862010817,0.682128097222185,0.625514403292181,0.948587531627576,0.589390571887884,0.450413223140496,1.03972077083992,0.946394630357186,0.625,0,NA,0,268.5,812.1,1080.6
"698",82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,80,1,0,0,4,1,1,1,1,1,1,1,1,1,1,10,"10",1,0,0,NA,NA,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,103.9,606.7,710.6
"699",83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,30,0,0,0,0,0,5,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,110,6,5,121,0.909090909090909,0.0495867768595041,0.0413223140495868,4,0,0,0,0,0,0,1,0,0,0,1,"A",7,0.596953759989072,0.516528925619835,0.277777777777778,0,1.22868850723309,0.631420987155848,0.596953759989072,0.922980661086409,0.66578981129289,0.516528925619835,0.450561208866305,0.650022421648354,0.277777777777778,0,NA,0,278,513.7,791.7
"700",84,0,0,0,0,0,0,5,0,0,0,1,0,0,1,60,0,0,0,0,1,0,0,30,0,0,0,0,0,1,0,0,0,10,0,0,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,9,10,124,0.846774193548387,0.0725806451612903,0.0806451612903226,4,0,0,0,1,0,0,0,0,0,1,2,"2",10,0.690816857440167,0.580498866213152,0.641975308641975,0,1.51509869328719,0.657999002033455,0.690816857440167,1.04663048658322,0.754984306318409,0.580498866213152,1.30309240376172,0.809656833416415,0.641975308641975,0,NA,0,294,436.2,730.2
"701",85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80,1,0,81,0.987654320987654,0.0123456790123457,0,4,1,1,1,1,1,0,0,1,1,1,8,"8",3,0.512117055326932,0.5,0,NA,0.75111142221423,0.683691080066865,0.512117055326932,0.693147180559945,1,0.5,0,NA,0,NA,NA,NA,164,419.6,583.6
"702",86,0,0,0,0,0,0,0,0,0,0,1,0,0,1,50,0,0,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,75,10,0,85,0.88235294117647,0.117647058823529,0,4,0,0,1,0,0,0,0,0,0,0,1,"D",9,0.591003460207612,0.48,0.7,NA,1.24723743452763,0.567642218912237,0.591003460207612,0.803314976140876,0.731208802620227,0.48,1.497866136777,0.835975008086505,0.7,NA,NA,NA,127.9,686.6,814.5
"703",87,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,0,0,0,0,5,0,0,50,0,0,0,0,0,5,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,105,16,0,121,0.867768595041322,0.132231404958678,0,4,0,0,0,0,0,1,0,0,0,0,1,"S",8,0.706235912847483,0.616780045351474,0.703125,NA,1.50346874712908,0.723015635204888,0.706235912847483,1.08987112227109,0.786175831654294,0.616780045351474,1.26374067933281,0.911596205521549,0.703125,NA,NA,NA,255.7,538.6,794.3
"704",88,0,0,0,0,0,0,0,0,0,0,0,0,0,5,40,1,0,0,0,30,0,0,30,0,0,0,5,0,0,0,0,5,0,0,0,0,0,5,0,5,0,0,1,0,0,5,0,0,0,0,0,5,0,0,0,0,81,56,0,137,0.591240875912409,0.408759124087591,0,4,0,0,0,1,0,0,0,0,0,0,1,"HM",12,0.809419787948212,0.611187319006249,0.672831632653061,NA,1.94219006451805,0.781594779298348,0.809419787948212,1.11438151592228,0.692404166270009,0.611187319006249,1.48478259679377,0.763027315271773,0.672831632653061,NA,NA,NA,211.9,448.5,660.4
"705",89,0,0,0,0,0,0,1,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,10,0,5,0,0,0,10,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,100,26,0,126,0.793650793650794,0.206349206349206,0,4,0,0,0,0,0,0,0,0,0,0,0,"CT",8,0.648778029730411,0.46,0.739644970414201,NA,1.44340426440444,0.69413072475142,0.648778029730411,0.801818552543337,0.729846699162098,0.46,1.44396501431179,0.897185907673786,0.739644970414201,NA,NA,NA,230.3,694.2,924.5
"706",90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,70,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80,8,0,88,0.909090909090909,0.0909090909090909,0,4,1,1,1,1,0,0,0,0,1,1,6,"6",6,0.350723140495868,0.21875,0.5625,NA,0.744749229983137,0.415652459369448,0.350723140495868,0.376770161256437,0.543564443199596,0.21875,1.07354284640852,0.774397470347699,0.5625,NA,NA,NA,130.5,452,582.5
"707",91,0,0,5,0,0,0,0,0,0,0,1,0,0,0,80,0,0,0,0,0,0,0,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,12,0,112,0.892857142857143,0.107142857142857,0,4,0,0,0,0,0,0,0,1,0,0,1,"I",7,0.469706632653061,0.34,0.638888888888889,NA,1.03360412345463,0.531167445709872,0.469706632653061,0.639031859650177,0.581671865717887,0.34,1.14370838942625,0.825011210824177,0.638888888888889,NA,NA,NA,285,738.9,1023.9
"708",92,0,0,0,0,0,0,0,0,0,0,1,0,0,0,90,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,106,8,5,119,0.890756302521008,0.0672268907563025,0.0420168067226891,4,0,0,0,0,0,0,1,0,0,0,1,"A",9,0.415366146458583,0.267888928444286,0.5625,0,0.97954122465627,0.445808423390114,0.415366146458583,0.549704086358909,0.396527679673198,0.267888928444286,1.07354284640852,0.774397470347699,0.5625,0,NA,0,318,768.3,1086.3
"709",93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,1,0,0,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,100,7,0,107,0.934579439252336,0.0654205607476635,0,4,0,0,0,0,1,0,0,0,0,0,1,"MP",6,0.630797449558913,0.58,0.448979591836735,NA,1.17535809681634,0.655979843836248,0.630797449558913,0.943348392329039,0.858672711073255,0.58,0.796311640173813,0.72483409150576,0.448979591836735,NA,NA,NA,379.1,782.6,1161.7
"710",94,0,0,0,0,0,0,0,0,0,0,1,0,0,1,50,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,5,10,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,95,3,0,98,0.969387755102041,0.0306122448979592,0,4,0,0,0,0,0,0,0,0,1,0,1,"AF",8,0.674302374010829,0.653739612188366,0.666666666666667,NA,1.42563393617528,0.68558500328103,0.674302374010829,1.2947749214475,0.804488891087011,0.653739612188366,1.09861228866811,1,0.666666666666667,NA,NA,NA,211.8,786,997.8
"711",95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,50,0,0,0,0,0,5,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,5,0,101,0.95049504950495,0.0495049504950495,0,4,1,1,0,1,0,0,0,0,1,0,4,"4",5,0.593079109891187,0.552300347222222,0,NA,1.05818281822437,0.657485952113545,0.593079109891187,0.905978212320594,0.653525137034185,0.552300347222222,0,NA,0,NA,NA,NA,236.9,745.6,982.5
"712",96,0,0,0,0,0,0,5,0,0,0,5,0,0,0,50,0,0,0,0,1,0,0,40,5,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,106,11,1,118,0.898305084745763,0.0932203389830508,0.00847457627118644,4,0,0,0,0,0,0,0,0,0,1,1,"SF",9,0.692760700948003,0.623887504449982,0.578512396694215,0,1.4628562511401,0.665774571351999,0.692760700948003,1.13297334950758,0.703955921974076,0.623887504449982,0.934769897858279,0.850864228900568,0.578512396694215,0,NA,0,248.7,550.7,799.4
"713",97,0,0,0,0,0,0,0,0,0,0,1,0,0,1,60,0,0,0,0,0,0,0,30,0,0,5,0,0,10,5,0,0,5,0,0,0,0,20,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,5,0,0,115,28,5,148,0.777027027027027,0.189189189189189,0.0337837837837838,4,0,1,1,0,0,0,1,1,1,1,6,"6",12,0.765887509130752,0.627599243856333,0.772959183673469,0,1.81563768325693,0.730666354573855,0.765887509130752,1.13051099604637,0.815491303833271,0.627599243856333,1.64765380958763,0.84672656154629,0.772959183673469,0,NA,0,271,599.6,870.6
"714",98,0,0,0,0,0,0,0,0,0,0,1,0,0,1,50,0,0,0,0,5,0,0,30,0,0,0,0,0,20,0,0,0,5,0,0,0,0,5,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,33,0,123,0.731707317073171,0.268292682926829,0,4,0,0,0,0,1,0,0,0,0,0,1,"MP",10,0.742018639698592,0.574074074074074,0.584022038567493,NA,1.6435626038193,0.713790169501261,0.742018639698592,1.01390466093457,0.731377613132252,0.574074074074074,1.19320378584767,0.665939712522762,0.584022038567493,NA,NA,NA,234.6,502.8,737.4
"715",99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,1,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,1,0,71,0.985915492957746,0.0140845070422535,0,4,1,0,1,1,1,0,0,1,1,0,6,"6",3,0.424518944653839,0.408163265306122,0,NA,0.663865852499243,0.604276740162877,0.424518944653839,0.598269588585257,0.863120568566631,0.408163265306122,0,NA,0,NA,NA,NA,154.9,295.3,450.2
"716",100,0,0,0,0,0,0,0,0,0,0,1,0,0,1,60,0,0,0,0,1,0,0,10,0,0,1,0,0,5,0,0,0,5,0,0,0,0,20,0,0,0,0,1,0,0,5,0,0,0,0,1,0,0,1,0,0,95,16,1,112,0.848214285714286,0.142857142857143,0.00892857142857143,4,0,0,0,0,0,0,0,0,0,0,0,"CT",13,0.666613520408163,0.542936288088643,0.78125,0,1.56901013182315,0.611711933905767,0.666613520408163,1.01020994742668,0.728712440704586,0.542936288088643,1.76669002696847,0.849598313565133,0.78125,0,NA,0,282.7,461.5,744.2
"717",101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,80,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,86,7,0,93,0.924731182795699,0.0752688172043011,0,4,1,1,1,1,1,1,1,1,1,1,10,"10",6,0.253902185223725,0.131151974040022,0.448979591836735,NA,0.590056375967756,0.329316733691922,0.253902185223725,0.2844714783921,0.258937098489019,0.131151974040022,0.796311640173813,0.72483409150576,0.448979591836735,NA,NA,NA,295.8,517.9,813.7
"718",102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,95,1,0,0,4,1,0,0,0,0,1,1,0,0,1,4,"4",2,0.0997229916897509,0.0997229916897509,NA,NA,0.206192050633232,0.29747224891929,0.0997229916897509,0.206192050633232,0.29747224891929,0.0997229916897509,NA,NA,NA,NA,NA,NA,405.5,782.8,1188.3
"719",103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,5,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,125,21,1,147,0.850340136054422,0.142857142857143,0.00680272108843537,4,0,1,0,0,0,0,0,0,0,0,1,"N",7,0.730343838215558,0.6528,0.090702947845805,0,1.45928441639,0.749923842628828,0.730343838215558,1.15500065269378,0.833156856932417,0.6528,0.191444081957717,0.276195427647939,0.090702947845805,0,NA,0,468,830.6,1298.6
"720",104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,96,6,1,103,0.932038834951456,0.058252427184466,0.00970873786407767,4,0,1,1,1,1,0,1,0,1,0,6,"6",7,0.608539918936752,0.552300347222222,0.277777777777778,0,1.1468580410422,0.589368446225007,0.608539918936752,0.905978212320594,0.653525137034185,0.552300347222222,0.450561208866305,0.650022421648354,0.277777777777778,0,NA,0,299,607.2,906.2
"721",105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,50,0,0,0,0,0,20,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,106,20,10,136,0.779411764705882,0.147058823529412,0.0735294117647059,4,0,0,0,0,0,0,1,0,0,0,1,"A",6,0.701232698961938,0.552687789248843,0,0,1.36714027907425,0.763015517737575,0.701232698961938,0.896934470480132,0.647001456282028,0.552687789248843,0,NA,0,0,NA,0,296.1,699.8,995.9
